Battle,battle_location,Enemy,Lvl,HP,XP,GP,AtkMult,HitPercent,Atk,DefMul,Evade,Defense,MDefMult,MagicEvade,MDef,MinSpd,MaxSpd,SpellPower,ScriptValue1,ScriptValue2,ScriptValue3,ScriptValue4
ogopogo,Milon Z (Ordeals 2),Ogopogo,15,3000,4000,3000,3,99,44,1,60,1,6,40,22,9,9,31,,,,
ogopogo,Dark Knight Cecil (Ordeals 3),Ogopogo,17,1000,0,0,3,99,46,0,0,0,3,60,11,5,5,35,,,,
ogopogo,Mt Hobs,Ogopogo,15,1250,4360,1755,3,80,30,0,0,0,1,40,9,7,7,5,,,,
ogopogo,Watery Passage,Ogopogo,10,2350,1200,500,2,99,22,0,0,0,6,60,25,31,31,21,,,,
ogopogo,Odin (Baron Castle Basement),Ogopogo,53,20500,18000,0,9,85,116,2,90,3,7,50,32,43,46,95,,,,
ogopogo,Kaipo Inn,Ogopogo,11,302,880,245,3,75,26,1,65,2,2,60,12,2,4,23,,,,
ogopogo,Ogopogo (Lunar Core),Ogopogo,62,37000,61100,0,11,99,150,4,55,4,9,50,40,38,38,127,,,,
ogopogo,Pale Dim (Lunar Sub),Ogopogo,98,27300,59000,0,11,85,144,5,40,5,10,50,48,40,43,31,,,,
ogopogo,Plague (Lunar Sub),Ogopogo,96,28000,31200,550,11,90,146,4,50,5,7,50,32,29,32,197,,,,
ogopogo,Rubicant (Upper Babil 2),Ogopogo,50,25200,25000,7000,7,80,88,1,90,1,8,80,37,38,38,16,,,,
ogopogo,Valvalis (Zot 2),Ogopogo,36,6000,9500,5500,5,99,70,0,0,0,3,40,12,18,18,63,,,,
ogopogo,Wyvern (Lunar Sub),Ogopogo,99,25000,64300,0,12,90,160,4,80,5,10,50,52,43,46,8,,,,
paledim,Antlion Cave,Pale Dim,2,1000,1500,800,2,85,11,0,0,2,2,60,8,5,5,1,,,,
paledim,Asura (Feymarch),Pale Dim,63,23000,20000,0,10,99,134,0,0,0,8,80,37,66,66,69,,,,
paledim,Cave Bahamut,Pale Dim,47,37000,35000,0,13,99,174,0,0,1,1,60,8,27,27,17,,,,
paledim,Baigan (Baron Castle 1),Pale Dim,9,4200,4820,3000,4,99,52,0,0,0,3,60,11,8,8,9,,,,
paledim,Calbrena (Dwarf Castle 1),Pale Dim,47,8524,21000,8000,7,99,96,1,80,2,6,60,25,11,11,41,,,,
paledim,CPU (Giant 2),Pale Dim,48,24000,150000,10333,13,99,174,4,45,4,8,50,38,38,38,127,,,,
paledim,Cave Magnes,Pale Dim,19,5000,7000,9000,4,99,54,0,0,3,99,99,254,11,11,15,,,,
paledim,Dark Imp (Tower Key),Pale Dim,16,597,5820,135,5,70,56,0,0,0,0,0,0,18,21,6,,,,
paledim,D Lunar (Lunar Sub),Pale Dim,99,42000,100000,0,11,85,144,3,30,4,10,80,54,30,30,36,,,,
paledim,Mist Cave,Pale Dim,10,465,700,200,2,90,16,0,0,5,7,80,31,5,5,10,,,,
paledim,Elements (Giant 1),Pale Dim,79,65000,102500,20000,10,80,128,2,35,3,3,60,4,89,89,15,,,,
paledim,Sealed Cave,Pale Dim,37,19000,23000,8000,6,90,84,1,35,2,7,80,29,66,66,79,,,,
paledim,Fabul Defense,Pale Dim,15,1880,5590,1425,3,90,36,2,20,2,3,60,11,6,9,5,,,,
paledim,Golbez (Dwarf Castle 2),Pale Dim,31,3002,20000,11000,5,99,68,0,0,0,0,0,0,27,27,1,,,,
paledim,Baron Guards (Baron Inn 1),Pale Dim,18,400,1440,1000,3,99,46,1,90,1,3,40,14,11,14,26,,,,
paledim,Baron Throne Room,Pale Dim,16,4000,5500,4000,3,99,44,2,50,2,10,50,48,15,15,29,,,,
paledim,Karate (Baron Inn 2),Pale Dim,31,4000,0,0,6,99,86,0,0,0,0,0,0,4,7,10,,,,
paledim,Eblan Royalty (Upper Babil 1),Pale Dim,15,6000,0,0,9,85,116,0,0,0,0,0,0,53,53,5,,,,
paledim,Leviatan (Feymarch),Pale Dim,79,35000,28000,0,13,99,174,0,0,5,10,80,47,53,53,34,,,,
paledim,Dr Lugae (Lower Babil - Top),Pale Dim,25,18943,26020,11000,6,99,86,1,50,1,0,0,0,27,27,7,,,,
paledim,Magus Sisters (Zot 1),Pale Dim,16,9000,9000,9000,5,80,60,1,45,2,3,60,11,7,7,11,,,,
paledim,Milon (Ordeals 1),Pale Dim,15,2780,3800,3300,1,75,19,1,35,2,0,0,0,8,8,14,,,,
paledim,Milon Z (Ordeals 2),Pale Dim,15,3000,4000,3000,3,99,44,1,60,1,6,40,22,9,9,31,,,,
paledim,Dark Knight Cecil (Ordeals 3),Pale Dim,17,1000,0,0,3,99,46,0,0,0,3,60,11,5,5,6,,,,
paledim,Mt Hobs,Pale Dim,15,1250,4360,1755,3,80,30,0,0,0,1,40,9,7,7,5,,,,
paledim,Watery Passage,Pale Dim,10,2350,1200,500,2,99,22,0,0,0,6,60,25,31,31,4,,,,
paledim,Odin (Baron Castle Basement),Pale Dim,53,20500,18000,0,9,85,116,2,90,3,7,50,32,43,46,95,,,,
paledim,Kaipo Inn,Pale Dim,11,302,880,245,3,75,26,1,65,2,2,60,12,2,4,4,,,,
paledim,Ogopogo (Lunar Core),Pale Dim,62,37000,61100,0,11,99,150,4,55,4,9,50,40,38,38,127,,,,
paledim,Pale Dim (Lunar Sub),Pale Dim,98,27300,59000,0,11,85,144,5,40,5,10,50,48,40,43,31,,,,
paledim,Plague (Lunar Sub),Pale Dim,96,28000,31200,550,11,90,146,4,50,5,7,50,32,29,32,31,,,,
paledim,Rubicant (Upper Babil 2),Pale Dim,50,25200,25000,7000,7,80,88,1,90,1,8,80,37,38,38,16,,,,
paledim,Valvalis (Zot 2),Pale Dim,36,6000,9500,5500,5,99,70,0,0,0,3,40,12,18,18,63,,,,
paledim,Wyvern (Lunar Sub),Pale Dim,99,25000,64300,0,12,90,160,4,80,5,10,50,52,43,46,8,,,,
plague,Antlion Cave,Plague,2,1000,1500,800,2,85,11,0,0,2,2,60,8,5,5,0,,,,
plague,Asura (Feymarch),Plague,63,23000,20000,0,10,99,134,0,0,0,8,80,37,66,66,0,,,,
plague,Cave Bahamut,Plague,47,37000,35000,0,13,99,174,0,0,1,1,60,8,27,27,0,,,,
plague,Baigan (Baron Castle 1),Plague,9,4200,4820,3000,4,99,52,0,0,0,3,60,11,8,8,0,,,,
plague,Calbrena (Dwarf Castle 1),Plague,47,8524,21000,8000,7,99,96,1,80,2,6,60,25,11,11,0,,,,
plague,CPU (Giant 2),Plague,48,24000,150000,10333,13,99,174,4,45,4,8,50,38,38,38,0,,,,
plague,Cave Magnes,Plague,19,5000,7000,9000,4,99,54,0,0,3,99,99,254,11,11,0,,,,
plague,Dark Imp (Tower Key),Plague,16,597,5820,135,5,70,56,0,0,0,0,0,0,18,21,0,,,,
plague,D Lunar (Lunar Sub),Plague,99,42000,100000,0,11,85,144,3,30,4,10,80,54,30,30,0,,,,
plague,Mist Cave,Plague,10,465,700,200,2,90,16,0,0,5,7,80,31,5,5,0,,,,
plague,Elements (Giant 1),Plague,79,65000,102500,20000,10,80,128,2,35,3,3,60,4,89,89,0,,,,
plague,Sealed Cave,Plague,37,19000,23000,8000,6,90,84,1,35,2,7,80,29,66,66,0,,,,
plague,Fabul Defense,Plague,15,1880,5590,1425,3,90,36,2,20,2,3,60,11,6,9,0,,,,
plague,Golbez (Dwarf Castle 2),Plague,31,3002,20000,11000,5,99,68,0,0,0,0,0,0,27,27,0,,,,
plague,Baron Guards (Baron Inn 1),Plague,18,400,1440,1000,3,99,46,1,90,1,3,40,14,11,14,0,,,,
plague,Baron Throne Room,Plague,16,4000,5500,4000,3,99,44,2,50,2,10,50,48,15,15,0,,,,
plague,Karate (Baron Inn 2),Plague,31,4000,0,0,6,99,86,0,0,0,0,0,0,4,7,0,,,,
plague,Eblan Royalty (Upper Babil 1),Plague,15,6000,0,0,9,85,116,0,0,0,0,0,0,53,53,0,,,,
plague,Leviatan (Feymarch),Plague,79,35000,28000,0,13,99,174,0,0,5,10,80,47,53,53,0,,,,
plague,Dr Lugae (Lower Babil - Top),Plague,25,18943,26020,11000,6,99,86,1,50,1,0,0,0,27,27,0,,,,
plague,Magus Sisters (Zot 1),Plague,16,9000,9000,9000,5,80,60,1,45,2,3,60,11,7,7,0,,,,
plague,Milon (Ordeals 1),Plague,15,2780,3800,3300,1,75,19,1,35,2,0,0,0,8,8,0,,,,
plague,Milon Z (Ordeals 2),Plague,15,3000,4000,3000,3,99,44,1,60,1,6,40,22,9,9,0,,,,
plague,Dark Knight Cecil (Ordeals 3),Plague,17,1000,0,0,3,99,46,0,0,0,3,60,11,5,5,0,,,,
plague,Mt Hobs,Plague,15,1250,4360,1755,3,80,30,0,0,0,1,40,9,7,7,0,,,,
plague,Watery Passage,Plague,10,2350,1200,500,2,99,22,0,0,0,6,60,25,31,31,0,,,,
plague,Odin (Baron Castle Basement),Plague,53,20500,18000,0,9,85,116,2,90,3,7,50,32,43,46,0,,,,
plague,Kaipo Inn,Plague,11,302,880,245,3,75,26,1,65,2,2,60,12,2,4,0,,,,
plague,Ogopogo (Lunar Core),Plague,62,37000,61100,0,11,99,150,4,55,4,9,50,40,38,38,0,,,,
plague,Pale Dim (Lunar Sub),Plague,98,27300,59000,0,11,85,144,5,40,5,10,50,48,40,43,0,,,,
plague,Plague (Lunar Sub),Plague,96,28000,31200,550,11,90,146,4,50,5,7,50,32,29,32,0,,,,
plague,Rubicant (Upper Babil 2),Plague,50,25200,25000,7000,7,80,88,1,90,1,8,80,37,38,38,0,,,,
plague,Valvalis (Zot 2),Plague,36,6000,9500,5500,5,99,70,0,0,0,3,40,12,18,18,0,,,,
plague,Wyvern (Lunar Sub),Plague,99,25000,64300,0,12,90,160,4,80,5,10,50,52,43,46,0,,,,
rubicant,Antlion Cave,Rubicant,2,1000,1500,800,2,85,11,0,0,2,2,60,8,5,5,1,scriptHP: 40,,,
rubicant,Asura (Feymarch),Rubicant,63,23000,20000,0,10,99,134,0,0,0,8,80,37,66,66,69,scriptHP: 913,,,
rubicant,Cave Bahamut,Rubicant,47,37000,35000,0,13,99,174,0,0,1,1,60,8,27,27,17,scriptHP: 1469,,,
rubicant,Baigan (Baron Castle 1),Rubicant,9,4200,4820,3000,4,99,52,0,0,0,3,60,11,8,8,9,scriptHP: 167,,,
rubicant,Calbrena (Dwarf Castle 1),Rubicant,47,8524,21000,8000,7,99,96,1,80,2,6,60,25,11,11,41,scriptHP: 339,,,
rubicant,CPU (Giant 2),Rubicant,48,24000,150000,10333,13,99,174,4,45,4,8,50,38,38,38,127,scriptHP: 953,,,
rubicant,Cave Magnes,Rubicant,19,5000,7000,9000,4,99,54,0,0,3,99,99,254,11,11,15,scriptHP: 199,,,
rubicant,Dark Imp (Tower Key),Rubicant,16,597,5820,135,5,70,56,0,0,0,0,0,0,18,21,6,scriptHP: 24,,,
rubicant,D Lunar (Lunar Sub),Rubicant,99,42000,100000,0,11,85,144,3,30,4,10,80,54,30,30,36,scriptHP: 1667,,,
rubicant,Mist Cave,Rubicant,10,465,700,200,2,90,16,0,0,5,7,80,31,5,5,10,scriptHP: 19,,,
rubicant,Elements (Giant 1),Rubicant,79,65000,102500,20000,10,80,128,2,35,3,3,60,4,89,89,15,scriptHP: 2580,,,
rubicant,Sealed Cave,Rubicant,37,19000,23000,8000,6,90,84,1,35,2,7,80,29,66,66,79,scriptHP: 754,,,
rubicant,Fabul Defense,Rubicant,15,1880,5590,1425,3,90,36,2,20,2,3,60,11,6,9,5,scriptHP: 75,,,
rubicant,Golbez (Dwarf Castle 2),Rubicant,31,3002,20000,11000,5,99,68,0,0,0,0,0,0,27,27,1,scriptHP: 120,,,
rubicant,Baron Guards (Baron Inn 1),Rubicant,18,400,1440,1000,3,99,46,1,90,1,3,40,14,11,14,26,scriptHP: 16,,,
rubicant,Baron Throne Room,Rubicant,16,4000,5500,4000,3,99,44,2,50,2,10,50,48,15,15,29,scriptHP: 159,,,
rubicant,Karate (Baron Inn 2),Rubicant,31,4000,0,0,6,99,86,0,0,0,0,0,0,4,7,10,scriptHP: 159,,,
rubicant,Eblan Royalty (Upper Babil 1),Rubicant,15,6000,0,0,9,85,116,0,0,0,0,0,0,53,53,5,scriptHP: 239,,,
rubicant,Leviatan (Feymarch),Rubicant,79,35000,28000,0,13,99,174,0,0,5,10,80,47,53,53,34,scriptHP: 1389,,,
rubicant,Dr Lugae (Lower Babil - Top),Rubicant,25,18943,26020,11000,6,99,86,1,50,1,0,0,0,27,27,7,scriptHP: 752,,,
rubicant,Magus Sisters (Zot 1),Rubicant,16,9000,9000,9000,5,80,60,1,45,2,3,60,11,7,7,11,scriptHP: 358,,,
rubicant,Milon (Ordeals 1),Rubicant,15,2780,3800,3300,1,75,19,1,35,2,0,0,0,8,8,14,scriptHP: 111,,,
rubicant,Milon Z (Ordeals 2),Rubicant,15,3000,4000,3000,3,99,44,1,60,1,6,40,22,9,9,31,scriptHP: 120,,,
rubicant,Dark Knight Cecil (Ordeals 3),Rubicant,17,1000,0,0,3,99,46,0,0,0,3,60,11,5,5,6,scriptHP: 40,,,
rubicant,Mt Hobs,Rubicant,15,1250,4360,1755,3,80,30,0,0,0,1,40,9,7,7,5,scriptHP: 50,,,
rubicant,Watery Passage,Rubicant,10,2350,1200,500,2,99,22,0,0,0,6,60,25,31,31,4,scriptHP: 94,,,
rubicant,Odin (Baron Castle Basement),Rubicant,53,20500,18000,0,9,85,116,2,90,3,7,50,32,43,46,95,scriptHP: 814,,,
rubicant,Kaipo Inn,Rubicant,11,302,880,245,3,75,26,1,65,2,2,60,12,2,4,4,scriptHP: 12,,,
rubicant,Ogopogo (Lunar Core),Rubicant,62,37000,61100,0,11,99,150,4,55,4,9,50,40,38,38,127,scriptHP: 1469,,,
rubicant,Pale Dim (Lunar Sub),Rubicant,98,27300,59000,0,11,85,144,5,40,5,10,50,48,40,43,31,scriptHP: 1084,,,
rubicant,Plague (Lunar Sub),Rubicant,96,28000,31200,550,11,90,146,4,50,5,7,50,32,29,32,31,scriptHP: 1112,,,
rubicant,Rubicant (Upper Babil 2),Rubicant,50,25200,25000,7000,7,80,88,1,90,1,8,80,37,38,38,16,scriptHP: 1000,,,
rubicant,Valvalis (Zot 2),Rubicant,36,6000,9500,5500,5,99,70,0,0,0,3,40,12,18,18,63,scriptHP: 239,,,
rubicant,Wyvern (Lunar Sub),Rubicant,99,25000,64300,0,12,90,160,4,80,5,10,50,52,43,46,8,scriptHP: 993,,,
valvalis,Antlion Cave,Valvalis,2,1000,1500,800,2,85,11,0,0,2,2,60,8,5,5,4,script-defense: 0-0-5,script-magic defense: 13-90-170,script-defense: 0-0-0,script-magic defense: 2-60-8
valvalis,Asura (Feymarch),Valvalis,63,23000,20000,0,10,99,134,0,0,0,8,80,37,66,66,69,script-defense: 0-0-0,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 8-80-37
valvalis,Cave Bahamut,Valvalis,47,37000,35000,0,13,99,174,0,0,1,1,60,8,27,27,17,script-defense: 0-0-4,script-magic defense: 13-90-170,script-defense: 0-0-0,script-magic defense: 1-60-8
valvalis,Baigan (Baron Castle 1),Valvalis,9,4200,4820,3000,4,99,52,0,0,0,3,60,11,8,8,9,script-defense: 0-0-0,script-magic defense: 99-99-254,script-defense: 0-0-0,script-magic defense: 3-60-11
valvalis,Calbrena (Dwarf Castle 1),Valvalis,47,8524,21000,8000,7,99,96,1,80,2,6,60,25,11,11,41,script-defense: 4-80-5,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 6-60-25
valvalis,CPU (Giant 2),Valvalis,48,24000,150000,10333,13,99,174,4,45,4,8,50,38,38,38,127,script-defense: 2-90-16,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 8-50-38
valvalis,Cave Magnes,Valvalis,19,5000,7000,9000,4,99,54,0,0,3,99,99,254,11,11,15,script-defense: 0-0-5,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 99-99-254
valvalis,Dark Imp (Tower Key),Valvalis,16,597,5820,135,5,70,56,0,0,0,0,0,0,18,21,28,script-defense: 0-0-0,script-magic defense: 0-0-0,script-defense: 0-0-0,script-magic defense: 0-0-0
valvalis,D Lunar (Lunar Sub),Valvalis,99,42000,100000,0,11,85,144,3,30,4,10,80,54,30,30,36,script-defense: 2-90-16,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 10-80-54
valvalis,Mist Cave,Valvalis,10,465,700,200,2,90,16,0,0,5,7,80,31,5,5,10,script-defense: 1-80-20,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 7-80-31
valvalis,Elements (Giant 1),Valvalis,79,65000,102500,20000,10,80,128,2,35,3,3,60,4,89,89,15,script-defense: 2-85-11,script-magic defense: 6-99-86,script-defense: 0-0-0,script-magic defense: 3-60-4
valvalis,Sealed Cave,Valvalis,37,19000,23000,8000,6,90,84,1,35,2,7,80,29,66,66,79,script-defense: 4-80-5,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 7-80-29
valvalis,Fabul Defense,Valvalis,15,1880,5590,1425,3,90,36,2,20,2,3,60,11,6,9,27,script-defense: 5-70-6,script-magic defense: 99-99-254,script-defense: 0-0-0,script-magic defense: 3-60-11
valvalis,Golbez (Dwarf Castle 2),Valvalis,31,3002,20000,11000,5,99,68,0,0,0,0,0,0,27,27,1,script-defense: 0-0-0,script-magic defense: 0-0-0,script-defense: 0-0-0,script-magic defense: 0-0-0
valvalis,Baron Guards (Baron Inn 1),Valvalis,18,400,1440,1000,3,99,46,1,90,1,3,40,14,11,14,26,script-defense: 4-90-4,script-magic defense: 99-100-255,script-defense: 0-0-0,script-magic defense: 3-40-14
valvalis,Baron Throne Room,Valvalis,16,4000,5500,4000,3,99,44,2,50,2,10,50,48,15,15,29,script-defense: 5-70-6,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 10-50-48
valvalis,Karate (Baron Inn 2),Valvalis,31,4000,0,0,6,99,86,0,0,0,0,0,0,4,7,55,script-defense: 0-0-0,script-magic defense: 0-0-0,script-defense: 0-0-0,script-magic defense: 0-0-0
valvalis,Eblan Royalty (Upper Babil 1),Valvalis,15,6000,0,0,9,85,116,0,0,0,0,0,0,53,53,27,script-defense: 0-0-0,script-magic defense: 0-0-0,script-defense: 0-0-0,script-magic defense: 0-0-0
valvalis,Leviatan (Feymarch),Valvalis,79,35000,28000,0,13,99,174,0,0,5,10,80,47,53,53,34,script-defense: 1-80-20,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 10-80-47
valvalis,Dr Lugae (Lower Babil - Top),Valvalis,25,18943,26020,11000,6,99,86,1,50,1,0,0,0,27,27,7,script-defense: 4-90-4,script-magic defense: 0-0-0,script-defense: 0-0-0,script-magic defense: 0-0-0
valvalis,Magus Sisters (Zot 1),Valvalis,16,9000,9000,9000,5,80,60,1,45,2,3,60,11,7,7,11,script-defense: 4-80-5,script-magic defense: 99-99-254,script-defense: 0-0-0,script-magic defense: 3-60-11
valvalis,Milon (Ordeals 1),Valvalis,15,2780,3800,3300,1,75,19,1,35,2,0,0,0,8,8,14,script-defense: 4-80-5,script-magic defense: 0-0-0,script-defense: 0-0-0,script-magic defense: 0-0-0
valvalis,Milon Z (Ordeals 2),Valvalis,15,3000,4000,3000,3,99,44,1,60,1,6,40,22,9,9,31,script-defense: 4-90-4,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 6-40-22
valvalis,Dark Knight Cecil (Ordeals 3),Valvalis,17,1000,0,0,3,99,46,0,0,0,3,60,11,5,5,30,script-defense: 0-0-0,script-magic defense: 99-99-254,script-defense: 0-0-0,script-magic defense: 3-60-11
valvalis,Mt Hobs,Valvalis,15,1250,4360,1755,3,80,30,0,0,0,1,40,9,7,7,5,script-defense: 0-0-0,script-magic defense: 13-99-174,script-defense: 0-0-0,script-magic defense: 1-40-9
valvalis,Watery Passage,Valvalis,10,2350,1200,500,2,99,22,0,0,0,6,60,25,31,31,18,script-defense: 0-0-0,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 6-60-25
valvalis,Odin (Baron Castle Basement),Valvalis,53,20500,18000,0,9,85,116,2,90,3,7,50,32,43,46,95,script-defense: 2-85-11,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 7-50-32
valvalis,Kaipo Inn,Valvalis,11,302,880,245,3,75,26,1,65,2,2,60,12,2,4,20,script-defense: 4-80-5,script-magic defense: 99-100-255,script-defense: 0-0-0,script-magic defense: 2-60-12
valvalis,Ogopogo (Lunar Core),Valvalis,62,37000,61100,0,11,99,150,4,55,4,9,50,40,38,38,127,script-defense: 2-90-16,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 9-50-40
valvalis,Pale Dim (Lunar Sub),Valvalis,98,27300,59000,0,11,85,144,5,40,5,10,50,48,40,43,31,script-defense: 2-99-20,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 10-50-48
valvalis,Plague (Lunar Sub),Valvalis,96,28000,31200,550,11,90,146,4,50,5,7,50,32,29,32,168,script-defense: 2-99-20,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 7-50-32
valvalis,Rubicant (Upper Babil 2),Valvalis,50,25200,25000,7000,7,80,88,1,90,1,8,80,37,38,38,16,script-defense: 4-90-4,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 8-80-37
valvalis,Valvalis (Zot 2),Valvalis,36,6000,9500,5500,5,99,70,0,0,0,3,40,12,18,18,63,script-defense: 0-0-0,script-magic defense: 99-100-255,script-defense: 0-0-0,script-magic defense: 3-40-12
valvalis,Wyvern (Lunar Sub),Valvalis,99,25000,64300,0,12,90,160,4,80,5,10,50,52,43,46,8,script-defense: 2-99-20,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 10-50-52
waterhag,Antlion Cave,WaterHag,2,46600,1500,800,2,85,11,0,0,2,2,60,8,5,5,0,script-defense: 0-0-0,,,
waterhag,Asura (Feymarch),WaterHag,63,65000,20000,0,10,99,134,0,0,0,8,80,37,66,66,0,script-defense: 0-0-0,,,
waterhag,Cave Bahamut,WaterHag,47,65000,35000,0,13,99,174,0,0,1,1,60,8,27,27,0,script-defense: 0-0-0,,,
waterhag,Baigan (Baron Castle 1),WaterHag,9,49800,4820,3000,4,99,52,0,0,0,3,60,11,8,8,0,script-defense: 0-0-0,,,
waterhag,Calbrena (Dwarf Castle 1),WaterHag,47,54124,21000,8000,7,99,96,0,0,2,6,60,25,11,11,0,script-defense: 0-0-0,,,
waterhag,CPU (Giant 2),WaterHag,48,65000,150000,10333,13,99,174,0,0,4,8,50,38,38,38,0,script-defense: 0-0-0,,,
waterhag,Cave Magnes,WaterHag,19,50600,7000,9000,4,99,54,0,0,3,99,99,254,11,11,0,script-defense: 0-0-0,,,
waterhag,Dark Imp (Tower Key),WaterHag,16,46197,5820,135,5,70,56,0,0,0,0,0,0,18,21,0,script-defense: 0-0-0,,,
waterhag,D Lunar (Lunar Sub),WaterHag,99,65000,100000,0,11,85,144,0,0,4,10,80,54,30,30,0,script-defense: 0-0-0,,,
waterhag,Mist Cave,WaterHag,10,46065,700,200,2,90,16,0,0,5,7,80,31,5,5,0,script-defense: 0-0-0,,,
waterhag,Elements (Giant 1),WaterHag,79,65000,102500,20000,10,80,128,0,0,3,3,60,4,89,89,0,script-defense: 0-0-0,,,
waterhag,Sealed Cave,WaterHag,37,64600,23000,8000,6,90,84,0,0,2,7,80,29,66,66,0,script-defense: 0-0-0,,,
waterhag,Fabul Defense,WaterHag,15,47480,5590,1425,3,90,36,0,0,2,3,60,11,6,9,0,script-defense: 0-0-0,,,
waterhag,Golbez (Dwarf Castle 2),WaterHag,31,48602,20000,11000,5,99,68,0,0,0,0,0,0,27,27,0,script-defense: 0-0-0,,,
waterhag,Baron Guards (Baron Inn 1),WaterHag,18,46000,1440,1000,3,99,46,0,0,1,3,40,14,11,14,0,script-defense: 0-0-0,,,
waterhag,Baron Throne Room,WaterHag,16,49600,5500,4000,3,99,44,0,0,2,10,50,48,15,15,0,script-defense: 0-0-0,,,
waterhag,Karate (Baron Inn 2),WaterHag,31,49600,0,0,6,99,86,0,0,0,0,0,0,4,7,0,script-defense: 0-0-0,,,
waterhag,Eblan Royalty (Upper Babil 1),WaterHag,15,51600,0,0,9,85,116,0,0,0,0,0,0,53,53,0,script-defense: 0-0-0,,,
waterhag,Leviatan (Feymarch),WaterHag,79,65000,28000,0,13,99,174,0,0,5,10,80,47,53,53,0,script-defense: 0-0-0,,,
waterhag,Dr Lugae (Lower Babil - Top),WaterHag,25,64543,26020,11000,6,99,86,0,0,1,0,0,0,27,27,0,script-defense: 0-0-0,,,
waterhag,Magus Sisters (Zot 1),WaterHag,16,54600,9000,9000,5,80,60,0,0,2,3,60,11,7,7,0,script-defense: 0-0-0,,,
waterhag,Milon (Ordeals 1),WaterHag,15,48380,3800,3300,1,75,19,0,0,2,0,0,0,8,8,0,script-defense: 0-0-0,,,
waterhag,Milon Z (Ordeals 2),WaterHag,15,48600,4000,3000,3,99,44,0,0,1,6,40,22,9,9,0,script-defense: 0-0-0,,,
waterhag,Dark Knight Cecil (Ordeals 3),WaterHag,17,46600,0,0,3,99,46,0,0,0,3,60,11,5,5,0,script-defense: 0-0-0,,,
waterhag,Mt Hobs,WaterHag,15,46850,4360,1755,3,80,30,0,0,0,1,40,9,7,7,0,script-defense: 0-0-0,,,
waterhag,Watery Passage,WaterHag,10,47950,1200,500,2,99,22,0,0,0,6,60,25,31,31,0,script-defense: 0-0-0,,,
waterhag,Odin (Baron Castle Basement),WaterHag,53,65000,18000,0,9,85,116,0,0,3,7,50,32,43,46,0,script-defense: 0-0-0,,,
waterhag,Kaipo Inn,WaterHag,11,45902,880,245,3,75,26,0,0,2,2,60,12,2,4,0,script-defense: 0-0-0,,,
waterhag,Ogopogo (Lunar Core),WaterHag,62,65000,61100,0,11,99,150,0,0,4,9,50,40,38,38,0,script-defense: 0-0-0,,,
waterhag,Pale Dim (Lunar Sub),WaterHag,98,65000,59000,0,11,85,144,0,0,5,10,50,48,40,43,0,script-defense: 0-0-0,,,
waterhag,Plague (Lunar Sub),WaterHag,96,65000,31200,550,11,90,146,0,0,5,7,50,32,29,32,0,script-defense: 0-0-0,,,
waterhag,Rubicant (Upper Babil 2),WaterHag,50,65000,25000,7000,7,80,88,0,0,1,8,80,37,38,38,0,script-defense: 0-0-0,,,
waterhag,Valvalis (Zot 2),WaterHag,36,51600,9500,5500,5,99,70,0,0,0,3,40,12,18,18,0,script-defense: 0-0-0,,,
waterhag,Wyvern (Lunar Sub),WaterHag,99,65000,64300,0,12,90,160,0,0,5,10,50,52,43,46,0,script-defense: 0-0-0,,,
wyvern,Antlion Cave,Wyvern,2,1000,1500,800,2,85,11,0,0,2,2,60,8,5,5,1,scriptSpellPower: 1,scriptSpellPower: 1,scriptSpellPower: 1,
wyvern,Asura (Feymarch),Wyvern,63,23000,20000,0,10,99,134,0,0,0,8,80,37,66,66,69,scriptSpellPower: 104,scriptSpellPower: 69,scriptSpellPower: 52,
wyvern,Cave Bahamut,Wyvern,47,37000,35000,0,13,99,174,0,0,1,1,60,8,27,27,17,scriptSpellPower: 26,scriptSpellPower: 17,scriptSpellPower: 13,
wyvern,Baigan (Baron Castle 1),Wyvern,9,4200,4820,3000,4,99,52,0,0,0,3,60,11,8,8,9,scriptSpellPower: 14,scriptSpellPower: 9,scriptSpellPower: 7,
wyvern,Calbrena (Dwarf Castle 1),Wyvern,47,8524,21000,8000,7,99,96,1,80,2,6,60,25,11,11,41,scriptSpellPower: 62,scriptSpellPower: 41,scriptSpellPower: 31,
